Gene	Tissue	mean_ASE
TLR8	Lung	0.0833333333333333
SUV39H1	Lung	0
VSIG4	Lung	0.00595744680851064
CLCN4	Lung	0
RIBC1	Lung	0.0833333333333333
ARSD	Lung	0.360655737704918
CDKL5	Lung	0
PABIR2	Lung	0.0232558139534884
CETN2	Lung	0
MTMR1	Lung	0
DHRSX	Lung	0.485714285714286
CSF2RA	Lung	0.297872340425532
JADE3	Lung	0
ABCD1	Lung	0
LINC01278	Lung	0
RLIM	Lung	0
WDR45	Lung	0
NAP1L3	Lung	0
DIPK2B	Lung	0
GPX1P1	Lung	0
SMS	Lung	0
APEX2	Lung	0
CFP	Lung	0.0175438596491228
SRPX	Lung	0
PJA1	Lung	0
MID1IP1	Lung	0
ARMCX2	Lung	0
SLITRK4	Muscle Skeletal	0
ARMCX3	Muscle Skeletal	0
ATRX	Muscle Skeletal	0.0333333333333333
EOLA1	Muscle Skeletal	0
TNMD	Muscle Skeletal	0
TIMP1	Muscle Skeletal	0.0649350649350649
BCLAF3	Muscle Skeletal	0.125
STEEP1	Muscle Skeletal	0.04
TSPAN7	Muscle Skeletal	0.015748031496063
LINC01560	Muscle Skeletal	0
APOO	Muscle Skeletal	0.0416666666666667
TSC22D3	Muscle Skeletal	0.0244372990353698
CHM	Muscle Skeletal	0
F8	Muscle Skeletal	0
DDX3X	Muscle Skeletal	0.261829652996845
MECP2	Muscle Skeletal	0
CLCN4	Muscle Skeletal	0.0109289617486339
DHRSX	Muscle Skeletal	0.0714285714285714
FMR1	Muscle Skeletal	0.0714285714285714
UTP14A	Muscle Skeletal	0.0333333333333333
MAGED2	Muscle Skeletal	0.0449438202247191
PABIR2	Muscle Skeletal	0
ANOS1	Muscle Skeletal	0
HCFC1	Muscle Skeletal	0.101694915254237
TMEM187	Muscle Skeletal	0.0909090909090909
ZDHHC9	Muscle Skeletal	0
IRAK1	Muscle Skeletal	0.00975609756097561
DNASE1L1	Muscle Skeletal	0.00436681222707424
FAM120C	Muscle Skeletal	0.222222222222222
OCRL	Muscle Skeletal	0
TCEAL4	Muscle Skeletal	0.00925925925925926
VSIG4	Muscle Skeletal	0.019047619047619
LINC01278	Muscle Skeletal	0
ASB11	Muscle Skeletal	0
SLC25A43	Muscle Skeletal	0
HMGB3	Muscle Skeletal	0.0227272727272727
RLIM	Muscle Skeletal	0.0666666666666667
HUWE1	Muscle Skeletal	0.0222222222222222
NAA10	Muscle Skeletal	0.2
SMC1A	Muscle Skeletal	0.157894736842105
ABCD1	Muscle Skeletal	0
TAFAZZIN	Muscle Skeletal	0.111111111111111
IQSEC2	Muscle Skeletal	0.02
LAMP2	Muscle Skeletal	0.0108695652173913
ZBTB33	Muscle Skeletal	0
GYG2	Muscle Skeletal	0.5
NSDHL	Muscle Skeletal	0
CYBB	Muscle Skeletal	0
MMGT1	Muscle Skeletal	0.0476190476190476
ARMCX2	Muscle Skeletal	0
ZBED1	Muscle Skeletal	0.183206106870229
MID1IP1	Muscle Skeletal	0
TBC1D25	Muscle Skeletal	0
KLHL15	Muscle Skeletal	0
FHL1	Muscle Skeletal	0.0299556213017751
TSPAN6	Muscle Skeletal	0.0714285714285714
GPX1P1	Muscle Skeletal	0
MBTPS2	Muscle Skeletal	0
SRPX	Muscle Skeletal	0
RBM3	Muscle Skeletal	0
ARMCX1	Muscle Skeletal	0
TSPAN7	Ovary	0.03125
NLGN4X	Ovary	0
BCLAF3	Ovary	0
RAB40A	Ovary	0.0384615384615385
KLHL4	Ovary	0
FMR1	Ovary	0
ATRX	Ovary	0
LINC01278	Ovary	0
MIR503HG	Ovary	0.0114942528735632
PABIR2	Ovary	0
DLG3	Ovary	0
MAGED2	Ovary	0.00157977883096367
DDX3X	Ovary	0.33
TIMM17B	Ovary	0
ZCCHC18	Ovary	0
TCEAL4	Ovary	0.00418994413407821
FAM120C	Ovary	0.357142857142857
COL4A6	Ovary	0.0133333333333333
DHRSX	Ovary	0.482758620689655
MED14	Ovary	0.05
PRPS2	Ovary	0
ACOT9	Ovary	0
BGN	Ovary	0
DNASE1L1	Ovary	0
COX7B	Ovary	0
STEEP1	Ovary	0
ZFP92	Ovary	0
RPL36A	Ovary	0
TMEM47	Ovary	0
CD99P1	Ovary	0.3
TIMP1	Ovary	0.0029673590504451
ATP6AP1	Ovary	0
TSC22D3	Ovary	0.00263620386643234
ZBED1	Ovary	0.404255319148936
ARMCX1	Ovary	0
TCEAL2	Ovary	0.00865800865800866
SLC25A43	Ovary	0
ARMCX3	Ovary	0.0133333333333333
MED12	Ovary	0
MAMLD1	Ovary	0
SLC25A5	Ovary	0.00378787878787879
CA5BP1	Ovary	0.461538461538462
UTP14A	Ovary	0
MTMR1	Ovary	0
SSR4	Ovary	0
TCEAL7	Ovary	0
HCFC1	Ovary	0.137254901960784
LAMP2	Ovary	0.0161290322580645
MMGT1	Ovary	0
ARHGAP4	Ovary	0.181818181818182
ZNF275	Ovary	0.00649350649350649
VSIG4	Ovary	0.025
MAOA	Ovary	0
TSPAN6	Ovary	0
OCRL	Ovary	0.0131578947368421
TFE3	Ovary	0
CHM	Ovary	0.25
ZBTB33	Ovary	0
MXRA5	Ovary	0
GTPBP6	Ovary	0.46551724137931
FAM3A	Ovary	0
SMC1A	Ovary	0.25
WDR45	Ovary	0
PPP2R3B	Ovary	0.5
ZC4H2	Ovary	0
XIAP	Ovary	0
PJA1	Ovary	0
SUV39H1	Ovary	0
PLXNA3	Ovary	0
TXLNG	Ovary	0.157894736842105
MBTPS2	Ovary	0
ARSD	Ovary	0.272727272727273
APOO	Ovary	0.0454545454545455
CCDC22	Ovary	0
VMA21	Ovary	0
NAP1L3	Ovary	0
RLIM	Ovary	0
FTX	Ovary	0
CD99	Ovary	0.348968105065666
LDOC1	Ovary	0
PHF8	Ovary	0
GEMIN8	Ovary	0.25
HUWE1	Ovary	0
HMGB3	Ovary	0
RBM3	Ovary	0
TAB3	Ovary	0
ATP7A	Ovary	0.111111111111111
CDKL5	Ovary	0
GRIA3	Ovary	0
FAM199X	Ovary	0
TAFAZZIN	Ovary	0
TMEM187	Ovary	0.194444444444444
MECP2	Ovary	0
BRWD3	Ovary	0
GRIPAP1	Ovary	0.05
IDS	Ovary	0.016
ZNF630	Ovary	0
TBL1X	Ovary	0
EOLA1	Ovary	0.111111111111111
APEX2	Ovary	0
AKAP17A	Ovary	0.413145539906103
PNMA6E	Ovary	0
PLCXD1	Ovary	0.3
DIPK2B	Ovary	0
F8	Ovary	0
SLC25A6	Ovary	0.4235368156073
SMS	Ovary	0
HDX	Ovary	0
TCEANC	Ovary	0.111111111111111
MID1IP1	Ovary	0
NAA10	Ovary	0.3
IRAK1	Ovary	0
ABCD1	Ovary	0
TMSB4X	Ovary	0
GPX1P1	Ovary	0
EOLA1-DT	Ovary	0
SNX12	Ovary	0.0204081632653061
OPHN1	Ovary	0
UBQLN2	Ovary	0
ZMAT1	Ovary	0
CA5B	Ovary	0.454545454545455
TBC1D25	Ovary	0
CXorf38	Ovary	0.0344827586206897
FHL1	Ovary	0.00442477876106195
ARMCX2	Ovary	0.00952380952380952
NSDHL	Ovary	0
SYTL5	Pancreas	0
LINC01278	Pancreas	0.0526315789473684
MED14	Pancreas	0.0625
MAGED2	Pancreas	0.0104166666666667
ZDHHC9	Pancreas	0
TFE3	Pancreas	0.0192307692307692
ATRX	Pancreas	0.125
COX7B	Pancreas	0
FMR1	Pancreas	0.037037037037037
DDX3X	Pancreas	0.305555555555556
CD99P1	Pancreas	0.363636363636364
PABIR2	Pancreas	0
MIR503HG	Pancreas	0
ARMCX3	Pancreas	0.0394736842105263
STARD8	Pancreas	0
GAB3	Pancreas	0
PRPS2	Pancreas	0
ARAF	Pancreas	0
BCLAF3	Pancreas	0
MAMLD1	Pancreas	0.0256410256410256
ARSD	Pancreas	0.287234042553192
WDR13	Pancreas	0
ARMCX1	Pancreas	0.0344827586206897
ASB9	Pancreas	0.133333333333333
PRKX	Pancreas	0.125
ZMAT1	Pancreas	0.0294117647058824
HUWE1	Pancreas	0
UBQLN2	Pancreas	0.0714285714285714
APEX2	Pancreas	0
MTMR1	Pancreas	0.05
MXRA5	Pancreas	0
VSIG4	Pancreas	0
UTP14A	Pancreas	0
EOLA1	Pancreas	0
JADE3	Pancreas	0
APOO	Pancreas	0.0454545454545455
HMGB3	Pancreas	0
NUP62CL	Pancreas	0
TSC22D3	Pancreas	0.0182370820668693
DHRSX	Pancreas	0.416666666666667
TBL1X	Pancreas	0.0909090909090909
PLCXD1	Pancreas	0.333333333333333
TXLNG	Pancreas	0.285714285714286
GEMIN8	Pancreas	0.0909090909090909
PJA1	Pancreas	0.0833333333333333
SRPX	Pancreas	0.0416666666666667
GYG2	Pancreas	0.428571428571429
VMA21	Pancreas	0.102040816326531
TAB3	Pancreas	0
BRWD3	Pancreas	0.125
GPX1P1	Pancreas	0
ARMCX2	Pancreas	0.0277777777777778
MECP2	Pancreas	0
ABCD1	Pancreas	0
RPL36A	Pancreas	0
CXorf38	Pancreas	0.0714285714285714
TSPAN7	Pancreas	0
PCSK1N	Pancreas	0.0202312138728324
GRPR	Pancreas	0
PLXNA3	Pancreas	0
CD99	Pancreas	0.307086614173228
NSDHL	Pancreas	0
WDR45	Pancreas	0
MID1IP1	Pancreas	0
ATP6AP1	Skin - Not Sun Exposed (Suprapubic)	0
ZNF81	Skin - Not Sun Exposed (Suprapubic)	0
TMEM187	Skin - Not Sun Exposed (Suprapubic)	0.111111111111111
CCDC22	Skin - Not Sun Exposed (Suprapubic)	0
ACOT9	Skin - Not Sun Exposed (Suprapubic)	0
HMGB3	Skin - Not Sun Exposed (Suprapubic)	0.0384615384615385
SLC25A43	Skin - Not Sun Exposed (Suprapubic)	0.0606060606060606
SSR4	Skin - Not Sun Exposed (Suprapubic)	0.0714285714285714
PPP2R3B	Skin - Not Sun Exposed (Suprapubic)	0.370786516853933
ARSF	Skin - Not Sun Exposed (Suprapubic)	0.2
DDX3X	Skin - Not Sun Exposed (Suprapubic)	0.267782426778243
FAM120C	Skin - Not Sun Exposed (Suprapubic)	0.125
PLXNB3	Skin - Not Sun Exposed (Suprapubic)	0.0588235294117647
ZBED1	Skin - Not Sun Exposed (Suprapubic)	0.4
MAGED2	Skin - Not Sun Exposed (Suprapubic)	0.0413223140495868
LINC01278	Skin - Not Sun Exposed (Suprapubic)	0
UTP14A	Skin - Not Sun Exposed (Suprapubic)	0.0645161290322581
TIMP1	Skin - Not Sun Exposed (Suprapubic)	0.0393013100436681
GABRE	Skin - Not Sun Exposed (Suprapubic)	0.0909090909090909
FMR1	Skin - Not Sun Exposed (Suprapubic)	0.0238095238095238
SLC25A5	Skin - Not Sun Exposed (Suprapubic)	0.0427807486631016
LAMP2	Skin - Not Sun Exposed (Suprapubic)	0.037037037037037
CD99P1	Skin - Not Sun Exposed (Suprapubic)	0.46875
PLP1	Skin - Not Sun Exposed (Suprapubic)	0.181818181818182
DLG3	Skin - Not Sun Exposed (Suprapubic)	0.025
ARMCX1	Skin - Not Sun Exposed (Suprapubic)	0
CYBB	Skin - Not Sun Exposed (Suprapubic)	0
LDOC1	Skin - Not Sun Exposed (Suprapubic)	0
MED14	Skin - Not Sun Exposed (Suprapubic)	0.166666666666667
COL4A6	Skin - Not Sun Exposed (Suprapubic)	0
ARSD	Skin - Not Sun Exposed (Suprapubic)	0.210526315789474
ARMCX3	Skin - Not Sun Exposed (Suprapubic)	0
DHRSX	Skin - Not Sun Exposed (Suprapubic)	0.5
COX7B	Skin - Not Sun Exposed (Suprapubic)	0
TAB3	Skin - Not Sun Exposed (Suprapubic)	0
PRPS2	Skin - Not Sun Exposed (Suprapubic)	0
HAUS7	Skin - Not Sun Exposed (Suprapubic)	0.0714285714285714
VSIG4	Skin - Not Sun Exposed (Suprapubic)	0.0050251256281407
MMGT1	Skin - Not Sun Exposed (Suprapubic)	0
MAMLD1	Skin - Not Sun Exposed (Suprapubic)	0
PCSK1N	Skin - Not Sun Exposed (Suprapubic)	0.0666666666666667
BCLAF3	Skin - Not Sun Exposed (Suprapubic)	0.0555555555555556
SLC25A6	Skin - Not Sun Exposed (Suprapubic)	0.448415922014622
MAOA	Skin - Not Sun Exposed (Suprapubic)	0.0298507462686567
MTMR1	Skin - Not Sun Exposed (Suprapubic)	0.0158730158730159
HCFC1	Skin - Not Sun Exposed (Suprapubic)	0.0666666666666667
APOO	Skin - Not Sun Exposed (Suprapubic)	0
ABCD1	Skin - Not Sun Exposed (Suprapubic)	0.125
SRPX	Skin - Not Sun Exposed (Suprapubic)	0.0632911392405063
TSC22D3	Skin - Not Sun Exposed (Suprapubic)	0.0563725490196078
NSDHL	Skin - Not Sun Exposed (Suprapubic)	0.0232558139534884
BRWD3	Skin - Not Sun Exposed (Suprapubic)	0
PRKX	Skin - Not Sun Exposed (Suprapubic)	0.0909090909090909
TCEAL4	Skin - Not Sun Exposed (Suprapubic)	0.0458015267175573
STEEP1	Skin - Not Sun Exposed (Suprapubic)	0.0526315789473684
ARMCX2	Skin - Not Sun Exposed (Suprapubic)	0.111111111111111
ATRX	Skin - Not Sun Exposed (Suprapubic)	0
BGN	Skin - Not Sun Exposed (Suprapubic)	0.0847457627118644
ZBTB33	Skin - Not Sun Exposed (Suprapubic)	0
TBL1X	Skin - Not Sun Exposed (Suprapubic)	0
TIMM17B	Skin - Not Sun Exposed (Suprapubic)	0
FAM3A	Skin - Not Sun Exposed (Suprapubic)	0.0120481927710843
F8	Skin - Not Sun Exposed (Suprapubic)	0.125
SNX12	Skin - Not Sun Exposed (Suprapubic)	0.0138888888888889
XIAP	Skin - Not Sun Exposed (Suprapubic)	0
TFE3	Skin - Not Sun Exposed (Suprapubic)	0.05
PABIR2	Skin - Not Sun Exposed (Suprapubic)	0.0263157894736842
PDZD4	Skin - Not Sun Exposed (Suprapubic)	0
HUWE1	Skin - Not Sun Exposed (Suprapubic)	0
TSPAN6	Skin - Not Sun Exposed (Suprapubic)	0.04
SUV39H1	Skin - Not Sun Exposed (Suprapubic)	0
PHF8	Skin - Not Sun Exposed (Suprapubic)	0.0232558139534884
APEX2	Skin - Not Sun Exposed (Suprapubic)	0.0476190476190476
CD99	Skin - Not Sun Exposed (Suprapubic)	0.321888412017167
NAA10	Skin - Not Sun Exposed (Suprapubic)	0.0344827586206897
AKAP17A	Skin - Not Sun Exposed (Suprapubic)	0.466165413533835
UBQLN2	Skin - Not Sun Exposed (Suprapubic)	0
IDS	Skin - Not Sun Exposed (Suprapubic)	0.0212765957446809
WDR45	Skin - Not Sun Exposed (Suprapubic)	0
TCEANC	Skin - Not Sun Exposed (Suprapubic)	0.142857142857143
TAFAZZIN	Skin - Not Sun Exposed (Suprapubic)	0
RBM3	Skin - Not Sun Exposed (Suprapubic)	0.04
RPL36A	Skin - Not Sun Exposed (Suprapubic)	0
MBTPS2	Skin - Not Sun Exposed (Suprapubic)	0
IRAK1	Skin - Not Sun Exposed (Suprapubic)	0.0606060606060606
EOLA1-DT	Skin - Not Sun Exposed (Suprapubic)	0.0909090909090909
GPX1P1	Skin - Not Sun Exposed (Suprapubic)	0
PLXNA3	Skin - Not Sun Exposed (Suprapubic)	0.2
FHL1	Skin - Not Sun Exposed (Suprapubic)	0.0829015544041451
OCRL	Skin - Not Sun Exposed (Suprapubic)	0
CHRDL1	Skin - Not Sun Exposed (Suprapubic)	0.0263157894736842
TXLNG	Skin - Not Sun Exposed (Suprapubic)	0.266666666666667
MECP2	Skin - Not Sun Exposed (Suprapubic)	0.0952380952380952
FTX	Skin - Not Sun Exposed (Suprapubic)	0.0147058823529412
TSPAN7	Skin - Not Sun Exposed (Suprapubic)	0
TBC1D25	Skin - Not Sun Exposed (Suprapubic)	0.0357142857142857
BTK	Skin - Not Sun Exposed (Suprapubic)	0.03125
GYG2	Skin - Not Sun Exposed (Suprapubic)	0.428571428571429
RLIM	Skin - Not Sun Exposed (Suprapubic)	0
ZDHHC9	Skin - Not Sun Exposed (Suprapubic)	0.173913043478261
CXorf38	Skin - Not Sun Exposed (Suprapubic)	0.0555555555555556
GRIPAP1	Skin - Not Sun Exposed (Suprapubic)	0.0256410256410256
CA5B	Skin - Not Sun Exposed (Suprapubic)	0.125
PJA1	Skin - Not Sun Exposed (Suprapubic)	0.0833333333333333
DNASE1L1	Skin - Not Sun Exposed (Suprapubic)	0
VMA21	Skin - Not Sun Exposed (Suprapubic)	0.0235294117647059
GTPBP6	Skin - Not Sun Exposed (Suprapubic)	0.495145631067961
CFP	Skin - Not Sun Exposed (Suprapubic)	0
ATP7A	Skin - Not Sun Exposed (Suprapubic)	0
ZNF449	Skin - Not Sun Exposed (Suprapubic)	0
DIPK2B	Skin - Not Sun Exposed (Suprapubic)	0.1
ARHGAP4	Skin - Not Sun Exposed (Suprapubic)	0
PLCXD1	Skin - Not Sun Exposed (Suprapubic)	0.476190476190476
COX7B	Spleen	0
ARMCX3	Spleen	0
LAMP2	Spleen	0.024390243902439
TCEAL2	Spleen	0
ZBED1	Spleen	0.457831325301205
PPP2R3B	Spleen	0.236363636363636
CCDC22	Spleen	0.0188679245283019
DDX3X	Spleen	0.223367697594502
BCLAF3	Spleen	0.0714285714285714
SMC1A	Spleen	0.5
RBM3	Spleen	0.0178571428571429
STEEP1	Spleen	0
PRPS2	Spleen	0
MED14	Spleen	0
UTP14A	Spleen	0
TENM1	Spleen	0
SLC25A5	Spleen	0.0110957004160888
HMGB3	Spleen	0
DLG3	Spleen	0.0535714285714286
SRPX	Spleen	0
LINC01278	Spleen	0
FAM120C	Spleen	0.454545454545455
SLC25A43	Spleen	0.0357142857142857
CYSLTR1	Spleen	0
MAOA	Spleen	0.0930232558139535
IDS	Spleen	0
TSPAN7	Spleen	0.0206896551724138
ATP6AP1	Spleen	0.0384615384615385
APOO	Spleen	0
SSR4	Spleen	0.0285714285714286
MAGED2	Spleen	0.0452961672473868
ZBTB33	Spleen	0.0208333333333333
LDOC1	Spleen	0.0192307692307692
PABIR2	Spleen	0.04
ARMCX1	Spleen	0.0952380952380952
SMIM10	Spleen	0
COL4A6	Spleen	0.0714285714285714
EOLA1	Spleen	0
PHF8	Spleen	0.0138888888888889
PJA1	Spleen	0.0930232558139535
CYBB	Spleen	0.0101351351351351
NAA10	Spleen	0.111111111111111
ATRX	Spleen	0
TMEM187	Spleen	0.0882352941176471
STARD8	Spleen	0
TIMP1	Spleen	0.0584851390220518
CD99P1	Spleen	0.321428571428571
CFP	Spleen	0.00480192076830732
MED12	Spleen	0
TCEAL4	Spleen	0.0703971119133574
MTMR1	Spleen	0.0149253731343284
TSC22D3	Spleen	0.0236167341430499
MBTPS2	Spleen	0.0769230769230769
BTK	Spleen	0.00550964187327824
BGN	Spleen	0.0992647058823529
CSF2RA	Spleen	0.47244094488189
HCFC1	Spleen	0.037037037037037
TBL1X	Spleen	0.0227272727272727
FAM3A	Spleen	0.0234375
DHRSX	Spleen	0.317073170731707
JADE3	Spleen	0
VSIG4	Spleen	0.0144508670520231
CD99	Spleen	0.267665952890792
ARSD	Spleen	0.2
SLC25A6	Spleen	0.424397370343316
CHRDL1	Spleen	0.125
OCRL	Spleen	0.0434782608695652
GAB3	Spleen	0
ABCD1	Spleen	0.02
GTPBP6	Spleen	0.408602150537634
SLC25A5-AS1	Spleen	0
DNASE1L1	Spleen	0.00970873786407767
FMR1	Spleen	0.05
ASB9	Spleen	0
ZNF275	Spleen	0.0967741935483871
TFE3	Spleen	0.0204081632653061
MIR503HG	Spleen	0
MAMLD1	Spleen	0.142857142857143
TIMM17B	Spleen	0
P2RY10	Spleen	0.0416666666666667
ZMAT1	Spleen	0
TSPAN6	Spleen	0.0975609756097561
SNX12	Spleen	0.0158730158730159
PRKX	Spleen	0.444444444444444
PLXNA3	Spleen	0.125
SOWAHD	Spleen	0
TLR8	Spleen	0.0454545454545455
APEX2	Spleen	0
TMEM47	Spleen	0
MECP2	Spleen	0
MXRA5	Spleen	0
XIAP	Spleen	0.0135135135135135
TCEANC	Spleen	0
FTX	Spleen	0.0465116279069767
SUV39H1	Spleen	0
WDR45	Spleen	0
ARAF	Spleen	0
IRAK1	Spleen	0.02
TAFAZZIN	Spleen	0
ARHGAP4	Spleen	0.00366300366300366
AKAP17A	Spleen	0.442906574394464
ZNF449	Spleen	0.133333333333333
F8	Spleen	0
TXLNG	Spleen	0.318181818181818
ACOT9	Spleen	0.0487804878048781
UBQLN2	Spleen	0.0444444444444444
BRWD3	Spleen	0
NSDHL	Spleen	0.0434782608695652
CXorf38	Spleen	0.118421052631579
SASH3	Spleen	0.0604026845637584
RLIM	Spleen	0.0625
P2RY8	Spleen	0.35
ARMCX2	Spleen	0
TMSB4X	Spleen	0.0740740740740741
GPX1P1	Spleen	0
ATP7A	Spleen	0
TBC1D25	Spleen	0
FHL1	Spleen	0.0710059171597633
EOLA1-DT	Spleen	0
PLCXD1	Spleen	0.125
GRIPAP1	Spleen	0.0350877192982456
PNMA3	Spleen	0
DIPK2B	Spleen	0
VMA21	Spleen	0.0412371134020619
EOLA1	Stomach	0
LINC01278	Stomach	0
UTP14A	Stomach	0
ARMCX3	Stomach	0
PRPS2	Stomach	0
COX7B	Stomach	0
MTMR1	Stomach	0
TCEAL2	Stomach	0
CYBB	Stomach	0
PABIR2	Stomach	0
ARMCX1	Stomach	0
PJA1	Stomach	0
PLP1	Stomach	0
TXLNG	Stomach	0.2
TCEAL7	Stomach	0.222222222222222
SRPX	Stomach	0.0149253731343284
ARSD	Stomach	0.426229508196721
MAMLD1	Stomach	0.0714285714285714
JADE3	Stomach	0
HMGB3	Stomach	0
APEX2	Stomach	0
FMR1	Stomach	0
TSPAN7	Stomach	0.0172413793103448
MXRA5	Stomach	0.1
CD99P1	Stomach	0.454545454545455
TSC22D3	Stomach	0.00795755968169761
SUV39H1	Stomach	0
ATRX	Stomach	0
ABCD1	Stomach	0
BTK	Stomach	0
ZMAT1	Stomach	0.05
MAGED2	Stomach	0.00917431192660551
UBQLN2	Stomach	0.0454545454545455
DIPK2B	Stomach	0.125
ARSL	Stomach	0.153846153846154
ATP7A	Stomach	0
BRWD3	Stomach	0
WDR45	Stomach	0
TFE3	Stomach	0.0120481927710843
AVPR2	Stomach	0
DHRSX	Stomach	0.392857142857143
ARMCX2	Stomach	0
MID1IP1	Stomach	0
VSIG4	Stomach	0.04
PLXNA3	Stomach	0
CA5B	Stomach	0.222222222222222
GPX1P1	Stomach	0
TAB3	Stomach	0
UTP14A	Thyroid	0
DDX3X	Thyroid	0.262376237623762
ARMCX3	Thyroid	0
CETN2	Thyroid	0
SYAP1	Thyroid	0.222222222222222
MAMLD1	Thyroid	0.0526315789473684
EOLA1	Thyroid	0
LINC01278	Thyroid	0.0384615384615385
BCLAF3	Thyroid	0
MED14	Thyroid	0
PJA1	Thyroid	0
LINC01560	Thyroid	0
CCDC22	Thyroid	0
RIBC1	Thyroid	0.05
FAM120C	Thyroid	0.384615384615385
ARSD	Thyroid	0.25
TMEM47	Thyroid	0.0476190476190476
HCFC1	Thyroid	0.0465116279069767
RPGR	Thyroid	0
COX7B	Thyroid	0
ARMCX1	Thyroid	0.0465116279069767
ABCD1	Thyroid	0
NLGN4X	Thyroid	0.222222222222222
CLCN4	Thyroid	0
NAP1L3	Thyroid	0
ATRX	Thyroid	0
SHROOM4	Thyroid	0
SUV39H1	Thyroid	0
PABIR2	Thyroid	0
ANOS1	Thyroid	0
TSC22D3	Thyroid	0.0261780104712042
FAM199X	Thyroid	0
BTK	Thyroid	0
ZMAT1	Thyroid	0.0306122448979592
TXLNG	Thyroid	0.21875
TSPAN7	Thyroid	0.0212765957446809
ARMCX2	Thyroid	0.0204081632653061
FRMPD3	Thyroid	0
TCEAL2	Thyroid	0.04
PRPS2	Thyroid	0
GEMIN8	Thyroid	0.166666666666667
KLHL15	Thyroid	0
MAGED2	Thyroid	0.0224719101123595
SRPX	Thyroid	0.0444444444444444
CD99P1	Thyroid	0.384615384615385
CYSLTR1	Thyroid	0
VSIG4	Thyroid	0
ZNF275	Thyroid	0.0526315789473684
DHRSX	Thyroid	0.447368421052632
UBQLN2	Thyroid	0.0185185185185185
CD99	Thyroid	0.2
WDR45	Thyroid	0.0869565217391304
FMR1	Thyroid	0.0405405405405405
ARAF	Thyroid	0
TFE3	Thyroid	0.032258064516129
SASH3	Thyroid	0
NUP62CL	Thyroid	0
BRWD3	Thyroid	0.142857142857143
MBTPS2	Thyroid	0
HUWE1	Thyroid	0
MTMR1	Thyroid	0.0689655172413793
CA5B	Thyroid	0.111111111111111
DIPK2B	Thyroid	0.0821917808219178
AVPR2	Thyroid	0.0434782608695652
CHM	Thyroid	0
RLIM	Thyroid	0.0833333333333333
ATP7A	Thyroid	0
PHF8	Thyroid	0.0465116279069767
MXRA5	Thyroid	0.142857142857143
HMGB3	Thyroid	0.03125
GPX1P1	Thyroid	0
TAB3	Thyroid	0
PLXNA3	Thyroid	0.0666666666666667
ZNF630	Thyroid	0
HDX	Thyroid	0
ARHGAP4	Thyroid	0
MMGT1	Thyroid	0
ARMCX3	Vagina	0
PABIR2	Vagina	0.0689655172413793
TCEAL2	Vagina	0
FMR1	Vagina	0.0294117647058824
TXLNG	Vagina	0.2
CD99P1	Vagina	0.5
LINC01278	Vagina	0.0625
UTP14A	Vagina	0.0714285714285714
PRPS2	Vagina	0.0625
DIPK2B	Vagina	0.111111111111111
EOLA1	Vagina	0.111111111111111
JADE3	Vagina	0
MED14	Vagina	0.136363636363636
DHRSX	Vagina	0.363636363636364
ARAF	Vagina	0
GPX1P1	Vagina	0
TFE3	Vagina	0.0677966101694915
TSC22D3	Vagina	0.0640809443507589
COX7B	Vagina	0.2
VSIG4	Vagina	0
RPL36A	Vagina	0.25
ARSD	Vagina	0.214285714285714
RLIM	Vagina	0
HUWE1	Vagina	0
CHM	Vagina	0.111111111111111
ARMCX1	Vagina	0.0769230769230769
PJA1	Vagina	0.125
ATRX	Vagina	0
ZDHHC9	Vagina	0.0714285714285714
CDKL5	Vagina	0.0833333333333333
APEX2	Vagina	0
TAB3	Vagina	0.0714285714285714
CXorf38	Vagina	0
MAGED2	Vagina	0.0277777777777778
SMS	Vagina	0
TSPAN7	Vagina	0.0689655172413793
SUV39H1	Vagina	0
ZNF81	Vagina	0.125
ARMCX2	Vagina	0.0625
CD99	Vagina	0.446575342465753
UBQLN2	Vagina	0.12
BRWD3	Vagina	0.153846153846154
